X,Y
4.515266,3.992263
5.417282,4.570671
14.236954,-4.934805
3.035975,6.766928
3.940092,7.328185
1.641013,9.27476
5.868158,3.487816
-1.315803,9.836837
6.041218,2.259381
3.798196,6.700095
13.239623,10.383311
7.03953,3.050568
9.852274,-2.710097
12.553741,14.767306
8.663913,-2.435319
9.933434,-3.245399
1.374129,-0.155356
2.803124,7.72573
10.297338,12.516094
4.997023,7.71872
4.458135,5.834451
6.030364,3.082336
8.330859,-1.788479
-0.079543,5.38895
10.080507,10.006539
5.88154,11.875213
10.664813,6.547563
-4.568978,11.295305
4.161972,5.326489
-1.867859,2.497226
4.504831,4.975419
-0.424262,-3.612898
3.828291,8.564714
11.736422,11.417227
6.456616,0.752759
1.876371,-1.713364
-1.144603,8.388926
11.736266,11.742185
12.597551,9.710453
9.112082,-1.624578
3.246556,7.527082
7.518968,-1.021421
5.600786,2.140746
7.662515,-4.132272
2.327387,10.558396
2.127109,0.489657
3.682825,2.968057
2.763557,3.029882
5.93188,4.575589
6.789968,3.504989
4.926483,6.471063
3.629793,13.471657
9.100621,-3.878367
8.094811,-1.536279
0.686316,11.340855
3.923302,6.655581
-3.216697,0.38474
9.32465,-1.846118
13.51576,4.773843
1.661885,14.097089
5.895615,4.450967
6.577674,2.485756
0.434254,-1.939221
1.310975,10.552298
5.664549,2.26932
8.412526,-1.703134
8.191458,-1.121072
4.334374,7.940978
5.741743,2.159715
3.441482,-4.756783
7.29519,2.023415
5.314683,3.111438
1.473048,3.275644
-2.075063,6.963155
3.657088,7.325239
2.416842,7.669382
11.53409,0.088685
8.141707,0.345625
1.549964,11.606133
12.718999,7.8032
6.2333,2.133433
0.356342,-2.040092
-4.304024,4.140008
10.833525,7.90156
4.416733,6.378781
5.323095,11.69684
1.527364,10.451636
9.477218,-2.538791
3.705033,5.712566
2.768342,3.849203
3.623108,-1.207338
9.240863,-2.512634
8.02547,-2.433667
5.980889,3.724975
7.256579,0.021629
4.556625,4.22654
11.980917,8.119254
14.16653,7.35009
2.899144,9.600232
9.273757,-2.174107
11.669561,14.062013
-3.872241,-0.394314
6.342962,12.223253
-3.396264,9.126061
-3.004025,-1.210107
0.77405,11.501417
5.877383,4.236712
9.648585,-2.572652
3.868825,5.61366
3.301018,6.066246
-1.176494,-0.706393
9.379128,-1.912857
0.838464,12.668945
4.699719,7.225575
-3.808115,8.116368
7.463047,-4.908599
6.644388,1.910744
6.917222,1.250639
14.367815,-2.906315
3.716719,5.873828
6.051338,1.656066
1.186367,11.985473
1.435114,10.857135
7.114788,-4.488411
3.822699,6.590703
-1.147147,-2.318342
3.948592,4.856417
4.257138,6.60148
8.822623,-2.17168
0.059735,5.089842
10.439116,0.272352
14.771835,2.779168
7.801582,-0.985668
6.662372,4.558748
1.502223,10.025157
11.457052,9.657277
0.371374,12.14515
5.106721,4.868464
3.439083,13.144916
-2.455115,-0.823263
4.178386,6.010395
8.26815,0.551222
-0.974037,-2.752217
1.635319,11.964689
4.533066,6.868724
-2.963941,-2.191491
9.742218,-2.453891
-0.451869,-0.980412
3.833117,8.720692
3.188578,9.73632
7.273442,1.159962
3.40301,6.394761
7.957759,-1.455107
7.517491,1.10758
-0.961766,14.520541
-4.678661,8.652903
6.139383,13.903263
6.517305,1.351366
7.203801,2.537445
1.99575,8.585808
6.430402,9.979245
1.185038,-2.438831
9.711422,5.698167
7.41232,-0.303811
6.696457,3.486177
-4.850769,0.060545
1.719124,11.795897
9.194376,-2.380629
4.656991,6.661792
7.10912,-0.029311
8.724718,-0.332912
8.861047,-2.560468
2.330651,8.525362
-0.160145,2.059625
8.711076,14.605427
2.722708,9.306203
14.451482,7.284814
-0.780745,11.417683
13.298238,1.093937
7.001095,-4.447725
-3.173611,2.830342
3.195589,7.755132
2.479832,10.588917
0.612099,13.201939
8.12411,-0.339932
-0.010678,13.287102
-2.850288,1.50129
5.198468,3.762285
6.80229,3.207499
2.85601,9.796557
3.743898,8.078877
5.190032,4.920514
13.913223,2.199881
13.420505,13.134934
-0.779885,10.609605
7.463321,-0.44004
5.590949,5.003314
3.581727,6.868905
13.601331,11.052989
8.033899,4.169927
3.819372,7.968864
7.181121,1.985072
2.795935,9.020346
6.299515,-4.474868
7.342033,1.466325
8.890989,-2.10009
9.448657,12.327065
10.048809,14.728103
4.017581,8.2496
9.114288,4.932151
10.848008,-0.555709
5.414343,4.204508
4.963183,6.460134
7.687376,0.858077
5.190307,6.00182
-2.380401,-2.539885
8.718908,-2.142294
5.124543,5.740177
9.88801,2.690678
6.447008,4.384386
4.371783,7.186275
3.056717,4.911192
1.189354,11.904974
-1.336306,-1.764564
2.322869,9.284814
0.945511,12.836718
2.827773,9.841725
11.144251,3.752813
-4.932587,5.715488
7.765717,0.037954
2.570186,-1.134854
7.864366,-0.147072
8.410272,0.150298
3.362399,9.372204
2.896475,7.774946
9.000294,-2.127441
2.728974,1.913797
5.462259,3.845901
13.177725,0.31444
9.931451,-2.765004
-1.883964,1.900106
-4.681677,14.774305
1.742941,10.766037
-1.483146,-0.112377
0.175787,1.450624
-0.98701,-0.333649
6.102999,1.684069
1.651912,11.790791
5.254613,5.554721
6.879147,2.079815
7.189091,1.591034
0.106772,12.692667
7.594409,-0.990791
4.416966,7.147286
6.152217,3.814992
10.039044,3.213957
9.578836,-2.169318
0.348183,7.147209
1.181379,12.138491
-3.054578,3.46333
9.277861,-1.83956
5.984548,3.029959
6.826894,0.384641
3.212621,-1.027737
0.537581,0.525287
7.19871,0.721792
7.101288,3.074342
5.761892,2.606502
-2.597869,2.541184
4.176955,1.99307
6.94349,0.96613
5.179744,5.229986
-0.839343,13.152727
-0.104833,6.53681
7.297377,8.186438
2.772935,9.584495
4.138312,5.176669
9.530817,14.093696
8.950791,-2.412433
6.587379,3.623346
6.161077,2.704701
3.109355,7.241599
4.725363,4.744584
-3.276488,4.69461
-2.522001,-0.194386
9.610675,-3.111007
3.994837,6.078564
4.052001,6.420911
3.085846,9.24025
3.002512,7.082483
9.136613,-1.916874
0.50327,13.010558
4.403895,4.571544
6.200673,1.992508
1.516058,13.371741
3.762303,5.198104
4.809213,11.355029
10.858301,6.088262
3.59527,12.623973
6.952248,7.619593
5.913609,1.730054
14.959764,12.683595
3.207206,6.909975
5.92405,1.868296
3.544608,6.384844
5.478884,4.483666
13.407592,-2.740563
5.52469,3.982507
6.834055,3.199195
2.786785,8.18479
6.283395,2.178103
8.804452,-0.073858
5.469479,3.756665
6.401809,-2.924093
7.528091,-0.734542
6.232858,2.03035
5.119376,3.68963
7.336251,0.376655
0.596199,-4.40284
8.136567,0.529015
6.304433,4.14452
4.616448,7.007478
3.909769,6.647503
4.143096,7.995975
2.12931,-1.68129
-2.778423,7.93934
0.733018,12.528999
-3.687527,-3.751173
10.289155,14.031588
8.969259,-1.53076
6.737245,1.658469
8.4246,-1.340434
3.095787,9.635305
9.646934,-1.784492
4.265931,7.807166
0.395742,13.404253
10.228878,10.520381
7.020771,-0.548343
11.516051,14.792725
-4.073422,4.166211
-0.294801,9.653511
2.338045,-3.295145
2.49298,-1.542235
7.299926,1.739559
0.487626,12.039046
0.742716,11.091888
5.021582,4.227275
4.163943,7.50659
6.962537,13.16119
0.973555,11.915812
2.940981,8.542927
7.507265,-0.076745
6.058637,4.897785
8.810358,-0.731172
2.596008,9.845539
0.838919,6.275697
6.552229,12.945217
14.530699,9.196853
0.210293,-3.841813
5.212785,3.488454
13.995367,12.139621
-3.628602,8.91261
4.537246,5.059
5.18208,3.177204
5.062327,-2.67541
8.158949,0.480164
6.596235,0.158875
1.47828,-1.178435
8.36991,3.205063
10.547534,-4.710858
5.923344,3.024519
8.581213,-0.218302
5.017516,3.71276
8.587561,-0.400299
8.506155,2.544079
6.753541,10.85009
6.81667,0.811454
3.330152,5.893955
1.205757,6.605178
9.210587,-2.958666
4.60913,6.483698
-4.140854,4.652508
11.319647,14.074207
5.041884,3.159952
7.509933,-0.369142
2.782273,9.389358
1.94524,11.420565
-4.525413,3.615358
2.435453,10.214523
6.757858,0.880661
12.491378,-2.456638
4.205496,7.036392
3.104263,14.289799
0.918387,8.790705
2.651255,10.472578
0.632616,12.556148
3.275126,7.938709
4.119776,8.233332
-1.514577,-4.174869
5.644768,5.399307
3.132121,-0.994647
5.366254,-0.496334
6.520301,-1.727375
5.466832,3.269105
7.588364,-4.667027
6.342346,2.469233
1.387431,-2.143221
4.877503,6.61572
0.952694,4.90458
3.481166,6.963141
-1.953547,0.416606
2.899887,0.979639
5.041068,0.314611
-1.822498,11.27612
1.377153,11.739426
2.141722,10.743085
11.996247,0.550577
6.860241,2.509772
3.75314,-3.233444
9.350012,-1.681884
4.306617,2.845947
9.927771,14.332564
2.672223,7.732618
9.6897,-2.078384
5.866591,1.87087
-2.182625,-1.003999
10.252619,13.694253
5.13526,6.077525
10.300778,3.25897
5.0661,5.451822
7.391862,11.523982
8.456773,12.805698
5.540518,3.581027
5.24146,6.132689
4.301412,5.762925
3.748005,5.959293
11.148999,1.834272
3.340397,7.271843
5.67477,5.111697
13.837753,10.502566
0.666806,3.245111
-2.78803,7.443936
12.611005,-3.251001
0.751616,11.02855
7.35908,0.466704
6.883166,0.752705
8.631905,0.321968
9.864066,14.355342
3.096424,7.153471
7.143683,0.789083
10.766176,12.346604
3.802506,8.478225
8.069872,0.802629
13.497732,14.085548
6.871014,0.906934
3.492058,7.869991
3.094527,6.632378
1.917268,9.430692
9.600744,-2.471624
1.100612,10.78635
2.80728,13.855544
11.433056,6.866418
6.113827,3.541174
7.889141,-1.029353
11.647458,11.987522
3.784861,7.587337
3.893374,5.32113
3.22942,9.592611
2.718602,8.928358
6.759892,10.625136
11.020759,4.497894
5.573848,5.495073
7.533588,1.162258
3.689059,7.592333
4.125927,8.164064
0.372344,9.46332
2.680849,10.306833
6.663722,1.653652
-1.478403,10.781416
10.838538,14.543181
9.647673,-3.170301
-3.119671,3.906508
6.943871,4.380559
14.962543,-3.459042
9.390524,-4.413078
2.256921,9.109702
4.846766,6.581713
0.303654,7.177758
7.789447,5.884777
3.113362,6.862223
5.960835,4.511406
3.726786,8.244924
7.083155,-0.055011
3.923601,5.147559
6.983351,3.498374
7.303535,2.007572
7.782153,-1.915056
0.364589,12.869001
2.391706,9.886341
0.86562,11.840384
7.488834,1.817849
8.272277,0.390184
-3.133378,9.378656
4.877686,5.309006
4.690369,4.653195
5.406801,13.142144
-4.84109,9.912486
5.884412,1.800978
8.664534,-0.37209
4.078903,7.132947
8.31808,0.693686
2.088614,8.362969
2.93611,10.028664
3.936131,8.378716
13.923479,5.531647
4.117411,-0.916276
9.290959,10.174848
6.533081,2.090793
8.735894,-1.95982
1.566095,11.04439
3.705583,6.497137
9.363755,-1.669554
7.704742,13.59199
7.410454,1.540174
9.070191,5.093243
-3.683898,6.000831
4.545335,11.052802
-3.464857,11.427661
7.110879,1.42489
7.631664,1.792442
1.368977,11.304808
14.322791,10.62
3.404614,7.93657
5.310088,4.362072
8.357866,-0.659978
14.850272,12.265254
4.750362,3.829955
-3.578677,12.929222
-4.129841,4.197193
3.092844,-0.706528
13.132996,2.336315
13.565746,10.688174
6.980575,1.122659
-4.493846,13.870866
3.944864,5.243909
-2.838249,6.891763
3.996496,7.741242
4.364935,5.944249
11.301499,6.409322
4.719016,5.015274
8.222429,-0.029916
0.528975,-2.997034
1.19609,11.149041
0.631937,13.130528
2.309258,10.819333
3.136071,8.957038
3.260799,8.071809
5.858331,2.863389
1.837058,1.371606
1.358263,10.784682
9.501483,5.473888
6.610545,1.440927
7.129447,-4.182416
5.194242,11.522341
0.565881,11.909923
-0.221117,-0.389961
8.71028,-1.407037
2.432011,14.772343
1.894597,10.258932
4.613735,3.698559
7.472482,-2.121299
-0.913285,13.14802
7.811622,1.882241
9.852255,-4.421988
8.703432,-0.860495
-1.578355,4.437901
7.683985,1.623791
4.409923,7.0659
6.073391,3.004184
7.317439,1.141236
9.971191,-3.399191
-0.309776,2.211933
2.486235,8.844294
6.963355,0.844109
2.654758,7.198672
1.238254,-1.657844
11.576093,13.07932
6.212874,1.496195
2.134163,10.760235
3.028418,7.544751
-4.761033,0.192175
6.200521,1.623068
11.529091,4.404559
-1.556598,13.9637
4.692952,7.304176
7.724643,14.406913
7.507216,4.652845
4.325396,7.430024
10.618717,13.552946
5.714219,5.122624
1.489108,3.849285
0.912714,12.831055
6.84549,0.70053
6.257687,4.105421
6.919865,0.091401
4.392098,6.234224
8.998845,-1.84708
3.241025,6.301711
5.218898,2.088612
7.20298,0.59597
1.133112,10.174145
3.110385,9.703487
1.619809,11.331343
14.870412,-3.236335
3.840111,8.53101
6.0256,2.615949
2.072273,8.451432
5.411233,3.888099
0.453074,1.206573
5.679812,3.90705
6.757277,1.969031
3.622972,4.393333
-1.045268,14.243684
9.559642,-2.161202
14.752068,8.819934
5.102067,7.4453
8.683971,-1.265834
8.842552,-0.89153
4.448918,6.369205
5.516582,3.506865
2.21406,10.087186
8.486069,-1.098496
1.866823,9.227818
2.395457,-4.912604
2.465396,8.930786
6.56296,2.37205
7.150432,3.282749
0.960175,-3.360877
4.970716,6.619236
5.171975,3.03507
9.324195,-1.427366
4.304094,5.112318
7.267218,1.451388
5.089651,5.289261
-1.443562,-0.612601
0.143897,12.559476
9.279681,-2.198117
3.408742,7.40109
0.691201,12.212514
3.234289,10.076457
3.4871,7.322355
2.165966,10.371861
4.925325,5.619588
6.323005,1.495752
3.488566,7.183933
4.654321,4.671933
9.107031,-0.852555
6.770973,-2.276515
7.520486,8.776099
6.81736,1.536528
4.798489,3.692923
2.5098,8.560738
7.093565,5.450659
11.089686,14.850404
5.944015,13.081989
2.458963,9.390836
14.66075,7.9311
1.679512,10.191735
5.48819,2.526258
1.712258,10.851739
7.65012,1.644405
3.979446,5.057986
0.188384,12.848645
5.981372,6.27822
9.636764,7.052533
6.060915,2.68992
6.616437,-1.150791
7.028979,14.282315
5.296879,2.886798
5.002243,4.189669
1.760063,9.514809
5.17347,3.877201
4.379322,7.207866
4.653969,2.687967
10.016729,0.662052
2.819398,7.161431
3.035085,0.718598
